url,week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,genre,gender
http://www.billboard.com/charts/hot-100/2012-05-26,2012-05-26,7,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,9,4,13,Pop,Male
http://www.billboard.com/charts/hot-100/2012-06-02,2012-06-02,7,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,7,4,14,Pop,Male
http://www.billboard.com/charts/hot-100/2012-06-09,2012-06-09,7,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,7,4,15,Pop,Male
http://www.billboard.com/charts/hot-100/2012-06-16,2012-06-16,6,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,7,4,16,Pop,Male
http://www.billboard.com/charts/hot-100/2012-06-23,2012-06-23,5,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,6,4,17,Pop,Male
http://www.billboard.com/charts/hot-100/2012-06-30,2012-06-30,6,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,5,4,18,Pop,Male
http://www.billboard.com/charts/hot-100/2012-07-07,2012-07-07,9,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,6,4,19,Pop,Male
http://www.billboard.com/charts/hot-100/2012-07-14,2012-07-14,11,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,9,4,20,Pop,Male
http://www.billboard.com/charts/hot-100/2012-07-21,2012-07-21,13,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,11,4,21,Pop,Male
http://www.billboard.com/charts/hot-100/2012-07-28,2012-07-28,14,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,13,4,22,Pop,Male
http://www.billboard.com/charts/hot-100/2012-08-04,2012-08-04,16,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,14,4,23,Pop,Male
http://www.billboard.com/charts/hot-100/2012-08-11,2012-08-11,16,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,16,4,24,Pop,Male
http://www.billboard.com/charts/hot-100/2012-08-18,2012-08-18,21,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,16,4,25,Pop,Male
http://www.billboard.com/charts/hot-100/2012-08-25,2012-08-25,25,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,21,4,26,Pop,Male
http://www.billboard.com/charts/hot-100/2012-09-01,2012-09-01,26,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,25,4,27,Pop,Male
http://www.billboard.com/charts/hot-100/2012-09-08,2012-09-08,28,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,26,4,28,Pop,Male
http://www.billboard.com/charts/hot-100/2012-09-15,2012-09-15,29,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,28,4,29,Pop,Male
http://www.billboard.com/charts/hot-100/2012-09-22,2012-09-22,29,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,29,4,30,Pop,Male
http://www.billboard.com/charts/hot-100/2012-09-29,2012-09-29,31,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,29,4,31,Pop,Male
http://www.billboard.com/charts/hot-100/2012-10-06,2012-10-06,36,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,31,4,32,Pop,Male
http://www.billboard.com/charts/hot-100/2012-10-13,2012-10-13,37,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,36,4,33,Pop,Male
http://www.billboard.com/charts/hot-100/2012-10-20,2012-10-20,44,What Makes You Beautiful,One Direction,What Makes You BeautifulOne Direction,1,37,4,34,Pop,Male
http://www.billboard.com/charts/hot-100/1962-01-13,1962-01-13,85,What's So Good About Good-by,The Miracles,What's So Good About Good-byThe Miracles,1,NA,85,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1962-01-20,1962-01-20,78,What's So Good About Good-by,The Miracles,What's So Good About Good-byThe Miracles,1,85,78,2,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1962-01-27,1962-01-27,72,What's So Good About Good-by,The Miracles,What's So Good About Good-byThe Miracles,1,78,72,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1962-02-03,1962-02-03,62,What's So Good About Good-by,The Miracles,What's So Good About Good-byThe Miracles,1,72,62,4,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1962-02-10,1962-02-10,44,What's So Good About Good-by,The Miracles,What's So Good About Good-byThe Miracles,1,62,44,5,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1962-02-17,1962-02-17,40,What's So Good About Good-by,The Miracles,What's So Good About Good-byThe Miracles,1,44,40,6,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1962-02-24,1962-02-24,35,What's So Good About Good-by,The Miracles,What's So Good About Good-byThe Miracles,1,40,35,7,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1962-03-03,1962-03-03,43,What's So Good About Good-by,The Miracles,What's So Good About Good-byThe Miracles,1,35,35,8,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1962-03-10,1962-03-10,53,What's So Good About Good-by,The Miracles,What's So Good About Good-byThe Miracles,1,43,35,9,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1962-03-17,1962-03-17,67,What's So Good About Good-by,The Miracles,What's So Good About Good-byThe Miracles,1,53,35,10,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1974-10-26,1974-10-26,89,"Whatever You Got, I Want",Jackson 5,"Whatever You Got, I WantJackson 5",1,NA,89,1,Pop,Male
http://www.billboard.com/charts/hot-100/1974-11-02,1974-11-02,79,"Whatever You Got, I Want",Jackson 5,"Whatever You Got, I WantJackson 5",1,89,79,2,Pop,Male
http://www.billboard.com/charts/hot-100/1974-11-09,1974-11-09,68,"Whatever You Got, I Want",Jackson 5,"Whatever You Got, I WantJackson 5",1,79,68,3,Pop,Male
http://www.billboard.com/charts/hot-100/1974-11-16,1974-11-16,57,"Whatever You Got, I Want",Jackson 5,"Whatever You Got, I WantJackson 5",1,68,57,4,Pop,Male
http://www.billboard.com/charts/hot-100/1974-11-23,1974-11-23,47,"Whatever You Got, I Want",Jackson 5,"Whatever You Got, I WantJackson 5",1,57,47,5,Pop,Male
http://www.billboard.com/charts/hot-100/1974-11-30,1974-11-30,39,"Whatever You Got, I Want",Jackson 5,"Whatever You Got, I WantJackson 5",1,47,39,6,Pop,Male
http://www.billboard.com/charts/hot-100/1974-12-07,1974-12-07,38,"Whatever You Got, I Want",Jackson 5,"Whatever You Got, I WantJackson 5",1,39,38,7,Pop,Male
http://www.billboard.com/charts/hot-100/1974-12-14,1974-12-14,47,"Whatever You Got, I Want",Jackson 5,"Whatever You Got, I WantJackson 5",1,38,38,8,Pop,Male
http://www.billboard.com/charts/hot-100/1974-12-21,1974-12-21,54,"Whatever You Got, I Want",Jackson 5,"Whatever You Got, I WantJackson 5",1,47,38,9,Pop,Male
http://www.billboard.com/charts/hot-100/1974-12-28,1974-12-28,60,"Whatever You Got, I Want",Jackson 5,"Whatever You Got, I WantJackson 5",1,54,38,10,Pop,Male
http://www.billboard.com/charts/hot-100/1975-01-04,1975-01-04,69,"Whatever You Got, I Want",Jackson 5,"Whatever You Got, I WantJackson 5",1,60,38,11,Pop,Male
http://www.billboard.com/charts/hot-100/2008-06-14,2008-06-14,76,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,NA,76,1,Pop,Female
http://www.billboard.com/charts/hot-100/2008-06-21,2008-06-21,31,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,76,31,2,Pop,Female
http://www.billboard.com/charts/hot-100/2008-06-28,2008-06-28,18,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,31,18,3,Pop,Female
http://www.billboard.com/charts/hot-100/2008-07-05,2008-07-05,9,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,18,9,4,Pop,Female
http://www.billboard.com/charts/hot-100/2008-07-12,2008-07-12,13,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,9,9,5,Pop,Female
http://www.billboard.com/charts/hot-100/2008-07-19,2008-07-19,12,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,13,9,6,Pop,Female
http://www.billboard.com/charts/hot-100/2008-07-26,2008-07-26,12,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,12,9,7,Pop,Female
http://www.billboard.com/charts/hot-100/2008-08-02,2008-08-02,12,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,12,9,8,Pop,Female
http://www.billboard.com/charts/hot-100/2008-08-09,2008-08-09,12,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,12,9,9,Pop,Female
http://www.billboard.com/charts/hot-100/2008-08-16,2008-08-16,9,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,12,9,10,Pop,Female
http://www.billboard.com/charts/hot-100/2008-08-23,2008-08-23,13,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,9,9,11,Pop,Female
http://www.billboard.com/charts/hot-100/2008-08-30,2008-08-30,15,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,13,9,12,Pop,Female
http://www.billboard.com/charts/hot-100/2008-09-06,2008-09-06,11,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,15,9,13,Pop,Female
http://www.billboard.com/charts/hot-100/2008-09-13,2008-09-13,11,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,11,9,14,Pop,Female
http://www.billboard.com/charts/hot-100/2008-09-20,2008-09-20,14,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,11,9,15,Pop,Female
http://www.billboard.com/charts/hot-100/2008-09-27,2008-09-27,22,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,14,9,16,Pop,Female
http://www.billboard.com/charts/hot-100/2008-10-04,2008-10-04,32,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,22,9,17,Pop,Female
http://www.billboard.com/charts/hot-100/2008-10-11,2008-10-11,37,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,32,9,18,Pop,Female
http://www.billboard.com/charts/hot-100/2008-10-18,2008-10-18,50,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,37,9,19,Pop,Female
http://www.billboard.com/charts/hot-100/2008-10-25,2008-10-25,56,When I Grow Up,The Pussycat Dolls,When I Grow UpThe Pussycat Dolls,1,50,9,20,Pop,Female
http://www.billboard.com/charts/hot-100/2002-09-14,2002-09-14,85,When The Last Time,Clipse,When The Last TimeClipse,1,NA,85,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-09-21,2002-09-21,80,When The Last Time,Clipse,When The Last TimeClipse,1,85,80,2,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-09-28,2002-09-28,72,When The Last Time,Clipse,When The Last TimeClipse,1,80,72,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-10-05,2002-10-05,58,When The Last Time,Clipse,When The Last TimeClipse,1,72,58,4,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-10-12,2002-10-12,50,When The Last Time,Clipse,When The Last TimeClipse,1,58,50,5,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-10-19,2002-10-19,39,When The Last Time,Clipse,When The Last TimeClipse,1,50,39,6,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-10-26,2002-10-26,34,When The Last Time,Clipse,When The Last TimeClipse,1,39,34,7,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-11-02,2002-11-02,26,When The Last Time,Clipse,When The Last TimeClipse,1,34,26,8,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-11-09,2002-11-09,26,When The Last Time,Clipse,When The Last TimeClipse,1,26,26,9,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-11-16,2002-11-16,21,When The Last Time,Clipse,When The Last TimeClipse,1,26,21,10,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-11-23,2002-11-23,21,When The Last Time,Clipse,When The Last TimeClipse,1,21,21,11,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-11-30,2002-11-30,21,When The Last Time,Clipse,When The Last TimeClipse,1,21,21,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-12-07,2002-12-07,21,When The Last Time,Clipse,When The Last TimeClipse,1,21,21,13,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-12-14,2002-12-14,20,When The Last Time,Clipse,When The Last TimeClipse,1,21,20,14,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-12-21,2002-12-21,19,When The Last Time,Clipse,When The Last TimeClipse,1,20,19,15,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2002-12-28,2002-12-28,27,When The Last Time,Clipse,When The Last TimeClipse,1,19,19,16,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-01-04,2003-01-04,22,When The Last Time,Clipse,When The Last TimeClipse,1,27,19,17,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-01-11,2003-01-11,22,When The Last Time,Clipse,When The Last TimeClipse,1,22,19,18,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-01-18,2003-01-18,22,When The Last Time,Clipse,When The Last TimeClipse,1,22,19,19,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-01-25,2003-01-25,37,When The Last Time,Clipse,When The Last TimeClipse,1,22,19,20,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-02-01,2003-02-01,49,When The Last Time,Clipse,When The Last TimeClipse,1,37,19,21,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1963-11-30,1963-11-30,85,When The Lovelight Starts Shining Through His Eyes,The Supremes,When The Lovelight Starts Shining Through His EyesThe Supremes,1,NA,85,1,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1963-12-07,1963-12-07,75,When The Lovelight Starts Shining Through His Eyes,The Supremes,When The Lovelight Starts Shining Through His EyesThe Supremes,1,85,75,2,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1963-12-14,1963-12-14,63,When The Lovelight Starts Shining Through His Eyes,The Supremes,When The Lovelight Starts Shining Through His EyesThe Supremes,1,75,63,3,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1963-12-21,1963-12-21,55,When The Lovelight Starts Shining Through His Eyes,The Supremes,When The Lovelight Starts Shining Through His EyesThe Supremes,1,63,55,4,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1963-12-28,1963-12-28,40,When The Lovelight Starts Shining Through His Eyes,The Supremes,When The Lovelight Starts Shining Through His EyesThe Supremes,1,55,40,5,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-01-04,1964-01-04,28,When The Lovelight Starts Shining Through His Eyes,The Supremes,When The Lovelight Starts Shining Through His EyesThe Supremes,1,40,28,6,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-01-11,1964-01-11,23,When The Lovelight Starts Shining Through His Eyes,The Supremes,When The Lovelight Starts Shining Through His EyesThe Supremes,1,28,23,7,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-01-18,1964-01-18,25,When The Lovelight Starts Shining Through His Eyes,The Supremes,When The Lovelight Starts Shining Through His EyesThe Supremes,1,23,23,8,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-01-25,1964-01-25,24,When The Lovelight Starts Shining Through His Eyes,The Supremes,When The Lovelight Starts Shining Through His EyesThe Supremes,1,25,23,9,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-02-01,1964-02-01,27,When The Lovelight Starts Shining Through His Eyes,The Supremes,When The Lovelight Starts Shining Through His EyesThe Supremes,1,24,23,10,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1964-02-08,1964-02-08,36,When The Lovelight Starts Shining Through His Eyes,The Supremes,When The Lovelight Starts Shining Through His EyesThe Supremes,1,27,23,11,R&B/Hip Hop,Female
http://www.billboard.com/charts/hot-100/1970-10-17,1970-10-17,68,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,NA,68,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-10-24,1970-10-24,45,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,68,45,2,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-10-31,1970-10-31,27,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,45,27,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-11-07,1970-11-07,13,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,27,13,4,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-11-14,1970-11-14,7,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,13,7,5,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-11-21,1970-11-21,4,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,7,4,6,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-11-28,1970-11-28,2,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,4,2,7,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-12-05,1970-12-05,2,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,2,2,8,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-12-12,1970-12-12,1,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,2,1,9,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-12-19,1970-12-19,1,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,1,1,10,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1970-12-26,1970-12-26,3,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,1,1,11,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1971-01-02,1971-01-02,4,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,3,1,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1971-01-09,1971-01-09,6,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,4,1,13,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1971-01-16,1971-01-16,10,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,6,1,14,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1971-01-23,1971-01-23,17,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,10,1,15,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1971-01-30,1971-01-30,38,The Tears Of A Clown,Smokey Robinson & The Miracles,The Tears Of A ClownSmokey Robinson & The Miracles,1,17,1,16,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2010-11-27,2010-11-27,12,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,NA,12,1,Pop,Coed
http://www.billboard.com/charts/hot-100/2010-12-04,2010-12-04,13,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,12,12,2,Pop,Coed
http://www.billboard.com/charts/hot-100/2010-12-11,2010-12-11,9,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,13,9,3,Pop,Coed
http://www.billboard.com/charts/hot-100/2010-12-18,2010-12-18,4,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,9,4,4,Pop,Coed
http://www.billboard.com/charts/hot-100/2010-12-25,2010-12-25,8,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,4,4,5,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-01-01,2011-01-01,8,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,8,4,6,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-01-08,2011-01-08,9,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,8,4,7,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-01-15,2011-01-15,7,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,9,4,8,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-01-22,2011-01-22,8,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,7,4,9,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-01-29,2011-01-29,9,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,8,4,10,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-02-05,2011-02-05,9,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,9,4,11,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-02-12,2011-02-12,14,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,9,4,12,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-02-19,2011-02-19,19,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,14,4,13,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-02-26,2011-02-26,9,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,19,4,14,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-03-05,2011-03-05,36,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,9,4,15,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-03-12,2011-03-12,48,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,36,4,16,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-03-19,2011-03-19,55,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,48,4,17,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-03-26,2011-03-26,67,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,55,4,18,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-04-02,2011-04-02,64,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,67,4,19,Pop,Coed
http://www.billboard.com/charts/hot-100/2011-04-09,2011-04-09,66,The Time (Dirty Bit),The Black Eyed Peas,The Time (Dirty Bit)The Black Eyed Peas,1,64,4,20,Pop,Coed
http://www.billboard.com/charts/hot-100/1965-07-17,1965-07-17,81,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,NA,81,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-07-24,1965-07-24,61,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,81,61,2,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-07-31,1965-07-31,51,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,61,51,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-08-07,1965-08-07,37,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,51,37,4,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-08-14,1965-08-14,30,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,37,30,5,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-08-21,1965-08-21,23,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,30,23,6,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-08-28,1965-08-28,19,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,23,19,7,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-09-04,1965-09-04,16,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,19,16,8,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-09-11,1965-09-11,20,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,16,16,9,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-09-18,1965-09-18,20,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,20,16,10,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-09-25,1965-09-25,31,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,20,16,11,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/1965-10-02,1965-10-02,46,The Tracks Of My Tears,The Miracles,The Tracks Of My TearsThe Miracles,1,31,16,12,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-09-27,2003-09-27,83,The Way You Move,OutKast Featuring Sleepy Brown,The Way You MoveOutKast Featuring Sleepy Brown,1,NA,83,1,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-10-04,2003-10-04,63,The Way You Move,OutKast Featuring Sleepy Brown,The Way You MoveOutKast Featuring Sleepy Brown,1,83,63,2,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-10-11,2003-10-11,39,The Way You Move,OutKast Featuring Sleepy Brown,The Way You MoveOutKast Featuring Sleepy Brown,1,63,39,3,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-10-18,2003-10-18,25,The Way You Move,OutKast Featuring Sleepy Brown,The Way You MoveOutKast Featuring Sleepy Brown,1,39,25,4,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-10-25,2003-10-25,21,The Way You Move,OutKast Featuring Sleepy Brown,The Way You MoveOutKast Featuring Sleepy Brown,1,25,21,5,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-11-01,2003-11-01,12,The Way You Move,OutKast Featuring Sleepy Brown,The Way You MoveOutKast Featuring Sleepy Brown,1,21,12,6,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-11-08,2003-11-08,10,The Way You Move,OutKast Featuring Sleepy Brown,The Way You MoveOutKast Featuring Sleepy Brown,1,12,10,7,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-11-15,2003-11-15,7,The Way You Move,OutKast Featuring Sleepy Brown,The Way You MoveOutKast Featuring Sleepy Brown,1,10,7,8,R&B/Hip Hop,Male
http://www.billboard.com/charts/hot-100/2003-11-22,2003-11-22,8,The Way You Move,OutKast Featuring Sleepy Brown,The Way You MoveOutKast Featuring Sleepy Brown,1,7,7,9,R&B/Hip Hop,Male
