week_id,week_position,song,performer,song_id,instance,previous_week_position,peak_position,weeks_on_chart,collab,genre,gender,parent_group
2018-10-27,57,Venom,Eminem,VenomEminem,2,43,43,3,No,R&B/Hip Hop,Male,D12
2018-11-03,74,Venom,Eminem,VenomEminem,2,57,43,4,No,R&B/Hip Hop,Male,D12
2018-11-10,92,Venom,Eminem,VenomEminem,2,74,43,5,No,R&B/Hip Hop,Male,D12
2009-12-12,65,Video Phone,Beyonce Featuring Lady Gaga,Video PhoneBeyonce Featuring Lady Gaga,1,NA,65,1,Yes,R&B/Hip Hop,Female,Destiny's Child
2009-12-19,81,Video Phone,Beyonce Featuring Lady Gaga,Video PhoneBeyonce Featuring Lady Gaga,1,65,65,2,Yes,R&B/Hip Hop,Female,Destiny's Child
2009-12-26,97,Video Phone,Beyonce Featuring Lady Gaga,Video PhoneBeyonce Featuring Lady Gaga,1,81,65,3,Yes,R&B/Hip Hop,Female,Destiny's Child
2010-01-02,100,Video Phone,Beyonce Featuring Lady Gaga,Video PhoneBeyonce Featuring Lady Gaga,1,97,65,4,Yes,R&B/Hip Hop,Female,Destiny's Child
2010-01-09,98,Video Phone,Beyonce Featuring Lady Gaga,Video PhoneBeyonce Featuring Lady Gaga,1,100,65,5,Yes,R&B/Hip Hop,Female,Destiny's Child
1974-09-28,82,Virgin Man,Smokey Robinson,Virgin ManSmokey Robinson,1,NA,82,1,No,R&B/Hip Hop,Male,The Miracles
1974-10-05,76,Virgin Man,Smokey Robinson,Virgin ManSmokey Robinson,1,82,76,2,No,R&B/Hip Hop,Male,The Miracles
1974-10-12,68,Virgin Man,Smokey Robinson,Virgin ManSmokey Robinson,1,76,68,3,No,R&B/Hip Hop,Male,The Miracles
1974-10-19,66,Virgin Man,Smokey Robinson,Virgin ManSmokey Robinson,1,68,66,4,No,R&B/Hip Hop,Male,The Miracles
1974-10-26,58,Virgin Man,Smokey Robinson,Virgin ManSmokey Robinson,1,66,58,5,No,R&B/Hip Hop,Male,The Miracles
1974-11-02,56,Virgin Man,Smokey Robinson,Virgin ManSmokey Robinson,1,58,56,6,No,R&B/Hip Hop,Male,The Miracles
1974-11-09,63,Virgin Man,Smokey Robinson,Virgin ManSmokey Robinson,1,56,56,7,No,R&B/Hip Hop,Male,The Miracles
1999-07-17,98,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,NA,98,1,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-07-24,96,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,98,96,2,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-07-31,92,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,96,92,3,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-08-07,89,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,92,89,4,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-08-14,87,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,89,87,5,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-08-21,77,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,87,77,6,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-08-28,71,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,77,71,7,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-09-04,53,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,71,53,8,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-09-11,41,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,53,41,9,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-09-18,33,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,41,33,10,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-09-25,32,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,33,32,11,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-10-02,31,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,32,31,12,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-10-09,31,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,31,31,13,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-10-16,27,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,31,27,14,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-10-23,26,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,27,26,15,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-10-30,26,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,26,26,16,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-11-06,30,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,26,26,17,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-11-13,28,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,30,26,18,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-11-20,44,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,28,26,19,No,R&B/Hip Hop,Male,A Tribe Called Quest
1999-11-27,55,Vivrant Thing,Q-Tip,Vivrant ThingQ-Tip,1,44,26,20,No,R&B/Hip Hop,Male,A Tribe Called Quest
1991-01-19,68,Waiting For That Day,George Michael,Waiting For That DayGeorge Michael,1,NA,68,1,No,Pop,Male,Wham!
1991-01-26,53,Waiting For That Day,George Michael,Waiting For That DayGeorge Michael,1,68,53,2,No,Pop,Male,Wham!
1991-02-02,43,Waiting For That Day,George Michael,Waiting For That DayGeorge Michael,1,53,43,3,No,Pop,Male,Wham!
1991-02-09,40,Waiting For That Day,George Michael,Waiting For That DayGeorge Michael,1,43,40,4,No,Pop,Male,Wham!
1991-02-16,35,Waiting For That Day,George Michael,Waiting For That DayGeorge Michael,1,40,35,5,No,Pop,Male,Wham!
1991-02-23,31,Waiting For That Day,George Michael,Waiting For That DayGeorge Michael,1,35,31,6,No,Pop,Male,Wham!
1991-03-02,27,Waiting For That Day,George Michael,Waiting For That DayGeorge Michael,1,31,27,7,No,Pop,Male,Wham!
1991-03-09,31,Waiting For That Day,George Michael,Waiting For That DayGeorge Michael,1,27,27,8,No,Pop,Male,Wham!
1991-03-16,60,Waiting For That Day,George Michael,Waiting For That DayGeorge Michael,1,31,27,9,No,Pop,Male,Wham!
1991-03-23,94,Waiting For That Day,George Michael,Waiting For That DayGeorge Michael,1,60,27,10,No,Pop,Male,Wham!
1994-10-29,81,When We Dance,Sting,When We DanceSting,1,NA,81,1,No,Rock,Male,The Eagles
1994-11-05,63,When We Dance,Sting,When We DanceSting,1,81,63,2,No,Rock,Male,The Eagles
1994-11-12,54,When We Dance,Sting,When We DanceSting,1,63,54,3,No,Rock,Male,The Eagles
1994-11-19,46,When We Dance,Sting,When We DanceSting,1,54,46,4,No,Rock,Male,The Eagles
1994-11-26,46,When We Dance,Sting,When We DanceSting,1,46,46,5,No,Rock,Male,The Eagles
1994-12-03,49,When We Dance,Sting,When We DanceSting,1,46,46,6,No,Rock,Male,The Eagles
1994-12-10,47,When We Dance,Sting,When We DanceSting,1,49,46,7,No,Rock,Male,The Eagles
1994-12-17,38,When We Dance,Sting,When We DanceSting,1,47,38,8,No,Rock,Male,The Eagles
1994-12-24,41,When We Dance,Sting,When We DanceSting,1,38,38,9,No,Rock,Male,The Eagles
1994-12-31,43,When We Dance,Sting,When We DanceSting,1,41,38,10,No,Rock,Male,The Eagles
1995-01-07,50,When We Dance,Sting,When We DanceSting,1,43,38,11,No,Rock,Male,The Eagles
1995-01-14,49,When We Dance,Sting,When We DanceSting,1,50,38,12,No,Rock,Male,The Eagles
1995-01-21,44,When We Dance,Sting,When We DanceSting,1,49,38,13,No,Rock,Male,The Eagles
1995-01-28,46,When We Dance,Sting,When We DanceSting,1,44,38,14,No,Rock,Male,The Eagles
1995-02-04,50,When We Dance,Sting,When We DanceSting,1,46,38,15,No,Rock,Male,The Eagles
1995-02-11,61,When We Dance,Sting,When We DanceSting,1,50,38,16,No,Rock,Male,The Eagles
1995-02-18,86,When We Dance,Sting,When We DanceSting,1,61,38,17,No,Rock,Male,The Eagles
1995-02-25,100,When We Dance,Sting,When We DanceSting,1,86,38,18,No,Rock,Male,The Eagles
1988-02-06,63,When We Was Fab,George Harrison,When We Was FabGeorge Harrison,1,NA,63,1,No,Rock,Male,The Eagles
1988-02-13,58,When We Was Fab,George Harrison,When We Was FabGeorge Harrison,1,63,58,2,No,Rock,Male,The Eagles
1988-02-20,44,When We Was Fab,George Harrison,When We Was FabGeorge Harrison,1,58,44,3,No,Rock,Male,The Eagles
1988-02-27,34,When We Was Fab,George Harrison,When We Was FabGeorge Harrison,1,44,34,4,No,Rock,Male,The Eagles
1988-03-05,31,When We Was Fab,George Harrison,When We Was FabGeorge Harrison,1,34,31,5,No,Rock,Male,The Eagles
1988-03-12,25,When We Was Fab,George Harrison,When We Was FabGeorge Harrison,1,31,25,6,No,Rock,Male,The Eagles
1988-03-19,24,When We Was Fab,George Harrison,When We Was FabGeorge Harrison,1,25,24,7,No,Rock,Male,The Eagles
1988-03-26,23,When We Was Fab,George Harrison,When We Was FabGeorge Harrison,1,24,23,8,No,Rock,Male,The Eagles
1988-04-02,33,When We Was Fab,George Harrison,When We Was FabGeorge Harrison,1,23,23,9,No,Rock,Male,The Eagles
1988-04-09,59,When We Was Fab,George Harrison,When We Was FabGeorge Harrison,1,33,23,10,No,Rock,Male,The Eagles
1988-04-16,100,When We Was Fab,George Harrison,When We Was FabGeorge Harrison,1,59,23,11,No,Rock,Male,The Eagles
2016-01-16,28,I Know What You Did Last Summer,Shawn Mendes & Camila Cabello,I Know What You Did Last SummerShawn Mendes & Camila Cabello,1,33,28,7,Yes,Pop,Female,Fifth Harmony
1993-07-17,28,Fields Of Gold,Sting,Fields Of GoldSting,1,46,28,7,No,Rock,Male,The Eagles
2009-03-14,2,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,2,2,13,Yes,Pop,Male,N Sync
2017-02-11,4,Bad Things,Machine Gun Kelly x Camila Cabello,Bad ThingsMachine Gun Kelly x Camila Cabello,2,6,4,13,Yes,Pop,Female,Fifth Harmony
1982-12-11,25,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,31,25,13,Yes,R&B/Hip Hop,Male,Commodores
2012-01-28,82,Countdown,Beyonce,CountdownBeyonce,2,89,80,13,No,R&B/Hip Hop,Female,Destiny's Child
2015-01-03,89,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2,75,41,13,Yes,R&B/Hip Hop,Female,Destiny's Child
2014-05-24,92,Part II (On The Run),Jay Z Featuring Beyonce,Part II (On The Run)Jay Z Featuring Beyonce,2,82,77,13,Yes,R&B/Hip Hop,Female,Destiny's Child
2009-03-21,2,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,2,2,14,Yes,Pop,Male,N Sync
2017-02-18,4,Bad Things,Machine Gun Kelly x Camila Cabello,Bad ThingsMachine Gun Kelly x Camila Cabello,2,4,4,14,Yes,Pop,Female,Fifth Harmony
1982-12-18,20,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,25,20,14,Yes,R&B/Hip Hop,Male,Commodores
2015-01-10,75,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2,89,41,14,Yes,R&B/Hip Hop,Female,Destiny's Child
2007-01-13,81,Ring The Alarm,Beyonce,Ring The AlarmBeyonce,2,NA,81,14,No,R&B/Hip Hop,Female,Destiny's Child
2014-05-31,85,Part II (On The Run),Jay Z Featuring Beyonce,Part II (On The Run)Jay Z Featuring Beyonce,2,92,77,14,Yes,R&B/Hip Hop,Female,Destiny's Child
2011-01-08,88,Check It Out,will.i.am & Nicki Minaj,Check It Outwill.i.am & Nicki Minaj,2,NA,88,14,Yes,Pop,Male,The Black Eyed Peas
2012-02-04,90,Countdown,Beyonce,CountdownBeyonce,2,82,80,14,No,R&B/Hip Hop,Female,Destiny's Child
2017-07-15,98,Shining,DJ Khaled Featuring Beyonce & JAY Z,ShiningDJ Khaled Featuring Beyonce & JAY Z,2,NA,98,14,Yes,R&B/Hip Hop,Female,Destiny's Child
2009-03-28,2,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,2,2,15,Yes,Pop,Male,N Sync
2017-02-25,5,Bad Things,Machine Gun Kelly x Camila Cabello,Bad ThingsMachine Gun Kelly x Camila Cabello,2,4,4,15,Yes,Pop,Female,Fifth Harmony
1982-12-25,17,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,20,17,15,Yes,R&B/Hip Hop,Male,Commodores
2015-01-17,81,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2,75,41,15,Yes,R&B/Hip Hop,Female,Destiny's Child
2012-02-11,91,Countdown,Beyonce,CountdownBeyonce,2,90,80,15,No,R&B/Hip Hop,Female,Destiny's Child
2014-06-07,96,Part II (On The Run),Jay Z Featuring Beyonce,Part II (On The Run)Jay Z Featuring Beyonce,2,85,77,15,Yes,R&B/Hip Hop,Female,Destiny's Child
2011-01-15,96,Check It Out,will.i.am & Nicki Minaj,Check It Outwill.i.am & Nicki Minaj,2,88,88,15,Yes,Pop,Male,The Black Eyed Peas
2009-04-04,4,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,2,2,16,Yes,Pop,Male,N Sync
2017-03-04,6,Bad Things,Machine Gun Kelly x Camila Cabello,Bad ThingsMachine Gun Kelly x Camila Cabello,2,5,4,16,Yes,Pop,Female,Fifth Harmony
1983-01-01,17,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,17,17,16,Yes,R&B/Hip Hop,Male,Commodores
2015-01-24,88,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2,81,41,16,Yes,R&B/Hip Hop,Female,Destiny's Child
2014-06-14,97,Part II (On The Run),Jay Z Featuring Beyonce,Part II (On The Run)Jay Z Featuring Beyonce,2,96,77,16,Yes,R&B/Hip Hop,Female,Destiny's Child
2009-04-11,4,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,4,2,17,Yes,Pop,Male,N Sync
2017-03-11,10,Bad Things,Machine Gun Kelly x Camila Cabello,Bad ThingsMachine Gun Kelly x Camila Cabello,2,6,4,17,Yes,Pop,Female,Fifth Harmony
1983-01-08,13,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,17,13,17,Yes,R&B/Hip Hop,Male,Commodores
2015-01-31,93,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2,88,41,17,Yes,R&B/Hip Hop,Female,Destiny's Child
2009-04-18,6,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,4,2,18,Yes,Pop,Male,N Sync
1983-01-15,8,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,13,8,18,Yes,R&B/Hip Hop,Male,Commodores
2017-03-18,15,Bad Things,Machine Gun Kelly x Camila Cabello,Bad ThingsMachine Gun Kelly x Camila Cabello,2,10,4,18,Yes,Pop,Female,Fifth Harmony
2015-02-07,100,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2,93,41,18,Yes,R&B/Hip Hop,Female,Destiny's Child
2009-04-25,6,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,6,2,19,Yes,Pop,Male,N Sync
1983-01-22,7,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,8,7,19,Yes,R&B/Hip Hop,Male,Commodores
2017-03-25,22,Bad Things,Machine Gun Kelly x Camila Cabello,Bad ThingsMachine Gun Kelly x Camila Cabello,2,15,4,19,Yes,Pop,Female,Fifth Harmony
2015-02-14,100,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2,100,41,19,Yes,R&B/Hip Hop,Female,Destiny's Child
1983-01-29,7,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,7,7,20,Yes,R&B/Hip Hop,Male,Commodores
2009-05-02,8,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,6,2,20,Yes,Pop,Male,N Sync
2017-04-01,29,Bad Things,Machine Gun Kelly x Camila Cabello,Bad ThingsMachine Gun Kelly x Camila Cabello,2,22,4,20,Yes,Pop,Female,Fifth Harmony
2015-02-21,97,***Flawless,Beyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,***FlawlessBeyonce Featuring Nicki Minaj Or Chimamanda Ngozi Adichie,2,100,41,20,Yes,R&B/Hip Hop,Female,Destiny's Child
1983-02-05,4,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,7,4,21,Yes,R&B/Hip Hop,Male,Commodores
2009-05-09,8,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,8,2,21,Yes,Pop,Male,N Sync
2017-04-08,39,Bad Things,Machine Gun Kelly x Camila Cabello,Bad ThingsMachine Gun Kelly x Camila Cabello,2,29,4,21,Yes,Pop,Female,Fifth Harmony
1983-02-12,2,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,4,2,22,Yes,R&B/Hip Hop,Male,Commodores
2009-05-16,10,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,8,2,22,Yes,Pop,Male,N Sync
2017-04-15,39,Bad Things,Machine Gun Kelly x Camila Cabello,Bad ThingsMachine Gun Kelly x Camila Cabello,2,39,4,22,Yes,Pop,Female,Fifth Harmony
1983-02-19,1,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,2,1,23,Yes,R&B/Hip Hop,Male,Commodores
2009-05-23,12,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,10,2,23,Yes,Pop,Male,N Sync
2017-04-22,50,Bad Things,Machine Gun Kelly x Camila Cabello,Bad ThingsMachine Gun Kelly x Camila Cabello,2,39,4,23,Yes,Pop,Female,Fifth Harmony
1983-02-26,1,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,1,1,24,Yes,R&B/Hip Hop,Male,Commodores
2009-05-30,16,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,12,2,24,Yes,Pop,Male,N Sync
1983-03-05,6,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,1,1,25,Yes,R&B/Hip Hop,Male,Commodores
2014-06-07,14,Billie Jean,Michael Jackson,Billie JeanMichael Jackson,2,NA,14,25,No,Pop,Male,Jackson 5
2009-06-06,29,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,16,2,25,Yes,Pop,Male,N Sync
1983-03-12,9,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,6,1,26,Yes,R&B/Hip Hop,Male,Commodores
2009-06-13,30,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,29,2,26,Yes,Pop,Male,N Sync
1983-03-19,21,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,9,1,27,Yes,R&B/Hip Hop,Male,Commodores
2009-06-20,34,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,30,2,27,Yes,Pop,Male,N Sync
1983-03-26,23,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,21,1,28,Yes,R&B/Hip Hop,Male,Commodores
2009-06-27,40,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,34,2,28,Yes,Pop,Male,N Sync
1983-04-02,31,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,23,1,29,Yes,R&B/Hip Hop,Male,Commodores
2009-07-04,50,Dead And Gone,T.I. Featuring Justin Timberlake,Dead And GoneT.I. Featuring Justin Timberlake,2,40,2,29,Yes,Pop,Male,N Sync
1983-04-09,53,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,31,1,30,Yes,R&B/Hip Hop,Male,Commodores
1983-04-16,76,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,53,1,31,Yes,R&B/Hip Hop,Male,Commodores
1983-04-23,90,"Baby, Come To Me",Patti Austin With James Ingram,"Baby, Come To MePatti Austin With James Ingram",2,76,1,32,Yes,R&B/Hip Hop,Male,Commodores
2017-05-13,81,Still Got Time,Zayn Featuring PARTYNEXTDOOR,Still Got TimeZayn Featuring PARTYNEXTDOOR,3,NA,81,3,Yes,Pop,Male,One Direction
2011-02-05,86,Roman's Revenge,Nicki Minaj Featuring Eminem,Roman's RevengeNicki Minaj Featuring Eminem,3,NA,86,4,Yes,R&B/Hip Hop,Male,D12
2011-02-12,97,Roman's Revenge,Nicki Minaj Featuring Eminem,Roman's RevengeNicki Minaj Featuring Eminem,3,86,86,5,Yes,R&B/Hip Hop,Male,D12
2009-08-01,98,Beautiful,Eminem,BeautifulEminem,3,NA,98,5,No,R&B/Hip Hop,Male,D12
2009-08-08,94,Beautiful,Eminem,BeautifulEminem,3,98,94,6,No,R&B/Hip Hop,Male,D12
2009-12-19,99,Regret,LeToya Featuring Ludacris,RegretLeToya Featuring Ludacris,3,NA,99,8,Yes,R&B/Hip Hop,Female,Destiny's Child
2018-06-09,100,The Games We Play,Pusha T,The Games We PlayPusha T,1,NA,100,1,No,R&B/Hip Hop,Male,Clipse
1982-11-06,45,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,NA,45,1,Yes,Rock,Male,Jackson 5
1982-11-13,36,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,45,36,2,Yes,Rock,Male,Jackson 5
1982-11-20,14,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,36,14,3,Yes,Rock,Male,Jackson 5
1982-11-27,9,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,14,9,4,Yes,Rock,Male,Jackson 5
1982-12-04,8,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,9,8,5,Yes,Rock,Male,Jackson 5
1982-12-11,5,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,8,5,6,Yes,Rock,Male,Jackson 5
1982-12-18,4,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,5,4,7,Yes,Rock,Male,Jackson 5
1982-12-25,3,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,4,3,8,Yes,Rock,Male,Jackson 5
1983-01-01,3,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,3,3,9,Yes,Rock,Male,Jackson 5
1983-01-08,2,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,3,2,10,Yes,Rock,Male,Jackson 5
1983-01-15,2,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,2,2,11,Yes,Rock,Male,Jackson 5
1983-01-22,2,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,2,2,12,Yes,Rock,Male,Jackson 5
1983-01-29,5,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,2,2,13,Yes,Rock,Male,Jackson 5
1983-02-05,16,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,5,2,14,Yes,Rock,Male,Jackson 5
1983-02-12,34,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,16,2,15,Yes,Rock,Male,Jackson 5
1983-02-19,82,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,34,2,16,Yes,Rock,Male,Jackson 5
1983-02-26,91,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,82,2,17,Yes,Rock,Male,Jackson 5
1983-03-05,97,The Girl Is Mine,Michael Jackson And Paul McCartney,The Girl Is MineMichael Jackson And Paul McCartney,1,91,2,18,Yes,Rock,Male,Jackson 5
2013-11-16,3,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,NA,3,1,Yes,R&B/Hip Hop,Male,D12
2013-11-23,2,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,3,2,2,Yes,R&B/Hip Hop,Male,D12
2013-11-30,2,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,2,2,3,Yes,R&B/Hip Hop,Male,D12
2013-12-07,2,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,2,2,4,Yes,R&B/Hip Hop,Male,D12
2013-12-14,2,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,2,2,5,Yes,R&B/Hip Hop,Male,D12
2013-12-21,1,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,2,1,6,Yes,R&B/Hip Hop,Male,D12
2013-12-28,1,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,1,1,7,Yes,R&B/Hip Hop,Male,D12
2014-01-04,1,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,1,1,8,Yes,R&B/Hip Hop,Male,D12
2014-01-11,1,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,1,1,9,Yes,R&B/Hip Hop,Male,D12
2014-01-18,3,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,1,1,10,Yes,R&B/Hip Hop,Male,D12
2014-01-25,3,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,3,1,11,Yes,R&B/Hip Hop,Male,D12
2014-02-01,5,The Monster,Eminem Featuring Rihanna,The MonsterEminem Featuring Rihanna,1,3,1,12,Yes,R&B/Hip Hop,Male,D12
